Title	Author
ほぼ引きこもりの僕が瞬間移動を身につけた	ながいしんか
ホワイト企業 サービス業化する日本の人材育成戦略 (PHP新書)	高橋 俊介
ほんとうの自衛隊のごはん 目達原駐屯地編	廣川ヒロト
ほんとうは強い日本 (PHP新書)	田母神俊雄
マージナル	神崎紫電
マーメイドナイトレミィ (二次元ぷち文庫)	山本沙姫
マイスイートデビィル (二次元ぷち文庫)	筑摩十幸
マイニング・ソルジャー (ライト文芸)	立花 佑
マヴカレ魔法少女！ (二次元ドリーム文庫)	コトキケイ
マオウノムスメトハクチョウノキシ: ワナニカケルツモリガタベラレチャイマシタ	天ヶ森雀
マクベス	シェイクスピア
マクロ経営学から見た太平洋戦争 (PHP新書)	森本 忠夫
マジカル・シティ・ナイト（１）	朝松 健
マジカル・シティ・ナイト（10）　夜の騎士	朝松 健
マジカル・シティ・ナイト（２）　旧支配者の足音	朝松 健
マジカル・シティ・ナイト（３）　魔法庁ウォーズ	朝松 健
マジカル・シティ・ナイト（４）　天空の敵	朝松 健
マジカル・シティ・ナイト（５）　ベンを探せ！	朝松 健
マジカル・シティ・ナイト（６）　凍殺（ころし）のステルス	朝松 健
マジカル・シティ・ナイト（７）　青龍（ドラゴン）仕掛けのアリア	朝松 健
マジカル・シティ・ナイト（８）　暗黒は我を蔽う	朝松 健
マジカル・シティ・ナイト（９）　鏡影都市	朝松 健
まじかるリトル☆ダブルママ (二次元ドリーム文庫)	葉原鉄
ましかん！　乙女たちは魔法士官 (二次元ドリーム文庫)	庵乃音人
まじょラブ (二次元ドリーム文庫)	伊吹泰郎
まずはこれだけ・中国語入門単語836 (音声DL付)／中検準4級＆新HSK1〜3級語彙	程莉
マゾカノ　おっとり生徒会長のドMな妄想日記 (二次元ドリーム文庫)	筆祭競介
マゾこい　天然お嬢様は牝奴隷!? (二次元ドリーム文庫)	愛枝直
マゾってはいけない変態女子寮 (二次元ドリーム文庫)	千夜詠
マゾヒストの婚活: アルトカルシフィリア	葉桜夏樹
マゾマゾハーレム　三姉妹はＭドレイ！？	上原 りょう
マゾらぶ！　幼なじみは性奴隷 (二次元ドリーム文庫)	上田ながの
また、同じ夢を見ていた	住野よる
マチネの終わりに	平野啓一郎
マチノケモノ ドロ使いの街 - 表編	hoshimi12（ほしみじゅーに）
マチノケモノ ドロ使いの街 - 裏編	hoshimi12（ほしみじゅーに）
まってよ！！はなしがあるの！！	地球まるい
まどうっ！魔法少女になるんです？	神代創
マネーマネーマネー: ～三つの意志～	如月わだい
まのまな　甘い友情・憂鬱な恋 1	松野胡桃
まのまな　甘い友情・憂鬱な恋 2	松野胡桃
まのまな　甘い友情・憂鬱な恋 3	松野胡桃
マフィアに捧げるラブソング	わかつきひかる
まぼろしの星	作 星 新一 & カバー絵 あらゐけいいち & 挿絵 片山若子
まほろ駅前多田便利軒	三浦しをん
まほろ駅前狂騒曲	三浦しをん
まほろ駅前番外地	三浦しをん
ママになっても溺愛されてます 孤独な侯爵と没落令嬢のマリッジロマンス	すずね凜 & 天路ゆうつづ
マママママママ	戸松有葉
ママンな恋人はいかがですか？ (二次元ドリーム文庫)	089タロー
ママ奴隷と行く異世界の旅　-淫らなママ奴隷はボクの子種で孕んじゃう- (イーデスブックス)	中七七三
マミー穴坂の世界　SM体質２	マミー穴坂
まもなく二次元行きの列車が発車します	地球まるい
まよチキ！ (MF文庫J)	あさの ハジメ & 菊池 政治
マリー・アントワネット（上）	シュテファン・ツヴァイク
マリー・アントワネット（下）	シュテファン・ツヴァイク
マリオマリヤ(R18版): 40歳若返った男 性転のへきれき	桜沢ゆう
マリッジ・ブルーの片恋	玉紀直
マルクス　いま、コミュニズムを生きるとは？ シリーズ・哲学のエッセンス	大川 正彦
マルクスちゃん入門	おかゆまさき & あなぽん
マルテの手記	リルケ
マンガでわかる「この人痴漢です！」と言われたら 実録！弁護活動３６５	弁護士法人アディーレ法律事務所
まんがで納得　ナポレオン・ヒル　思考は現実化する	ナポレオン・ヒル財団 アジア/太平洋本部
ミエナイチカラ。	埴輪
ミシーと魔物の辺境暮らし［前編］ 〜勇者さん、勝手に家の中のものを持って行かないでください〜	吹野このえ
ミステリー「トリック」の作り方—「常識反転法」によるトリックの発想方法	中村あやえもん
ミステリー「暗号」の作り方	中村あやえもん
ミダラな体験しちゃいました　ＶＯＬ．１ (シュガーLOVE文庫)	胡桃 & Ｆｕｍｉｋａ
ミダラな体験しちゃいました　ＶＯＬ．２	胡桃 & Ｆｕｍｉｋａ
みちくさ学会 研究報告第１集 自宅の近所・通勤通学路にあるもの (impress QuickBooks)	みちくさ学会
みちくさ学会　研究報告第2集 街のめずらしい景色 (impress QuickBooks)	みちくさ学会
みちくさ学会　研究報告第3集 近代歴史（昭和） (impress QuickBooks)	みちくさ学会
みちのく殺意の旅	西村京太郎
みっこみこ！　誰にしようか神様の言うとおり (二次元ドリーム文庫)	狩野景
ミッシング　王太子妃の密室の淫戯 (蜜猫文庫)	白石まと
ミッシング・ロード: そして君は世界を選ぶ	高月まつり
ミッシング・ロード: 世界を越えて君を呼ぶ	高月まつり
ミッシング・ロード: 揺らぐ世界の道理の果てに	高月まつり
ミッシング・ロード～漆黒のオリジンを語れ～ (もえぎ文庫ピュアリー)	高月まつり
ミッシング・ロード～薔薇に抱かれまどろむ秘密～ (もえぎ文庫ピュアリー)	高月まつり
ミニスカ宇宙海賊	笹本祐一
ミニスカ宇宙海賊 02 黄金の幽霊船	笹本祐一
ミニスカ宇宙海賊 03 コスプレ見習海賊	笹本祐一
ミニスカ宇宙海賊 04 漆黒の難破船	笹本祐一
ミニスカ宇宙海賊 05 白銀の救難船	笹本祐一
ミニスカ宇宙海賊 06 真紅の海賊船	笹本祐一
ミニスカ宇宙海賊 07 蒼白の髑髏星	笹本祐一
ミニスカ宇宙海賊 08 紫紺の戦魔女	笹本祐一
ミニスカ宇宙海賊 09 無法の御免状	笹本祐一
ミニスカ宇宙海賊 10 二隻の白鳥号	笹本祐一
ミニスカ宇宙海賊 11 モーレツ時間海賊	笹本祐一
ミニスカ宇宙海賊 12 モーレツ終戦工作	笹本祐一
ミノティカ・一番街 ミノティカ商店街	ミノティカ
ミハエル女学院　隷奴の祝祭 (リアルドリーム文庫)	北都凛
ミミズクと夜の王 (電撃文庫)	紅玉 いづき
ミヤコ６０歳『異世界』に再び転生す【Amazon限定】	因幡雄介
ミリオンダラーキス	佐伯まお
ミルクアイドル　イチャイチャにゅ～ライブ (二次元ドリーム文庫)	神崎美宙
ミルクサキュバス　おしかけ淫魔は純情乙女！？ (二次元ドリーム文庫)	神崎美宙
ミルクセレブ　エロカワ美女たちのにゅ～わく (二次元ドリーム文庫)	神崎美宙
ミルクナース　幸せにゅ～いん生活 (二次元ドリーム文庫)	神崎美宙
ミルクな三姉妹はいかがですか？ (二次元ドリーム文庫)	089タロー
ミルクプリンセス　ラブラブにゅ～トピア (二次元ドリーム文庫)	神崎美宙
ミルクプリンセス2　もっとラブラブにゅ～トピア (二次元ドリーム文庫)	神崎美宙
ミルクプリンセス3　ずっとラブラブにゅ～トピア (二次元ドリーム文庫)	神崎美宙
ミルクらぶ　癒しのにゅ～ライフ (二次元ドリーム文庫)	神崎美宙
ミルク学園　にゅ～生徒会パラダイス (二次元ドリーム文庫)	神崎美宙
ミルク学園ＳＳ　南国イチャラブにゅ～ビーチ (二次元ドリーム文庫)	神崎美宙
ミルク温泉　イチャラブにゅ～よく合宿 (二次元ドリーム文庫)	神崎美宙
ミルク生徒会長　魅惑のにゅ～ランキング (二次元ドリーム文庫)	神崎美宙
みんなに好かれるぼくは君だけを好き	戸松有葉
ムーン・プール	Ａ・メリット
むげんのそら	織田兄第
むげんのそら　2	織田兄第
むげんのそら　3	織田兄第
むげんのそら　4	織田兄第
むげんのそら　5	織田兄第
むげんのそら　6	織田兄第
ムシウタ 01.夢みる蛍	岩井恭平
ムシウタ 02.夢叫ぶ火蛾	岩井恭平
ムシウタ 03.夢はばたく翼	岩井恭平
ムシウタ 04.夢燃える楽園	岩井恭平
ムシウタ 05.夢さまよう蛹	岩井恭平
ムシウタ 06.夢導く旅人	岩井恭平
ムシウタ 07.夢遊ぶ魔王	岩井恭平
ムシウタ 08.夢時めく刻印	岩井恭平
ムシウタ 09.夢贖う魔法使い	岩井恭平
ムシウタ 10.夢偽る聖者	岩井恭平
ムシウタ 11.夢滅ぼす予言	岩井恭平
ムシウタ 12.夢醒める迷宮（上）	岩井恭平
ムシウタ 13.夢醒める迷宮（下）	岩井恭平
ムシウタ 14.夢謳う虫たち（上）	岩井恭平
ムシウタ 15.夢謳う虫たち（下）	岩井恭平
ムシウタ ｂｕｇ　１ｓｔ．夢回す銀槍	岩井恭平
ムシウタ ｂｕｇ　２ｎｄ．夢囚われる戦姫	岩井恭平
ムシウタ ｂｕｇ　３ｒｄ．夢狙う花園	岩井恭平
ムシウタ ｂｕｇ　４ｔｈ．夢並ぶ箱船	岩井恭平
ムシウタ ｂｕｇ　５ｔｈ．夢まどろむ迷子	岩井恭平
ムシウタ ｂｕｇ　６ｔｈ．夢恋する咎人	岩井恭平
ムシウタ ｂｕｇ　７ｔｈ．夢高まる鳴動	岩井恭平
ムシウタ ｂｕｇ　８ｔｈ．夢架ける銀蝶	岩井恭平
ムチムチボディの隣の姉ちゃんがダイエットを始める模様です (二次元ドリーム文庫)	舞麗辞
ムチむちメイド姫織 ムチむちメイド姫織シリーズ (二次元ドリーム文庫)	岡下誠
ムチむちメイド姫織外伝 ムチむちメイド姫織シリーズ (二次元ぷち文庫)	岡下誠
むちゃあね！　お姉ちゃんとボクのらぶらぶ女子校生活 えちかわ文庫	狩野 景
ムッツリ女騎士、悪魔♂に転生す	上田ながの
メイド・イン・プリンセス	わかつきひかる
メイドエンジェル明日香 (二次元ぷち文庫)	神崎美宙
メイドと執事と御主人さまっ！ (二次元ドリーム文庫)	狩野景
メイドなお姉さんはいかがですか？ (二次元ドリーム文庫)	089タロー
メイドなります！　彼女は幼なじみ (美少女文庫)	青橋 由高
メイドなります!: さよなら	青橋由高
メイドな僕とメヌエット (ぽよよん文庫)	阪敦志
メイド喫茶猫の隠れ家	黄支亮
メガネで、ドS。	野々原綾瀬
メノン～徳（アレテー）について～	プラトン
メリュとセツの竜騎速達 (impress QuickBooks)	くーお
メルヘン・メドヘン	松智洋／StoryWorks & カントク
メルヘン・メドヘン 2	松智洋／StoryWorks & カントク
メロディ・リリック・アイドル・マジック	石川博品 & POO
めんどくさがりでもうまくいく時間術	ビジネススキル・トレーナーズ
もう、いいでしょう。　1話 (アマゾナイトノベルズ)	綾瀬 紗葵
もう、いいでしょう。　2話 (アマゾナイトノベルズ)	綾瀬 紗葵
もう、いいでしょう。　3話 (アマゾナイトノベルズ)	綾瀬 紗葵
もう、いいでしょう。　4話 (アマゾナイトノベルズ)	綾瀬 紗葵
もう、いいでしょう。　5話 (アマゾナイトノベルズ)	綾瀬 紗葵
もう、ぜったい誰にも触れさせない: あなたを今夜も眠らせない一冊	財前 美希
もし、三十路を過ぎた普通のOLが元魔法少女だったら	因幡雄介
もしツンデレお嬢様が我が社の社長になったら (二次元ドリーム文庫)	Kyphosus
もしも願いが叶うなら	奏井れゆな
もし大財閥のお嬢様が催眠術をかけられたら (二次元ドリーム文庫)	大熊狸喜
モタさんの「いい人生」をつくるコツ　仕事・人間関係であれこれ考えすぎて動けない人が読む本	斎藤茂太
モッキングバードのいる町	森禮子
もっと！妹とラブる！！ (二次元ドリーム文庫)	高岡智空
もっとボクはカノジョのモノ ボクはカノジョのモノシリーズ (二次元ぷち文庫)	天戸祐輝
もっと大切にする～再会のキスは突然に～ (マカロン文庫)	当麻サラ
モテモテになる！カラオケ採点必勝ガイド: カリスマボイストレーナーが教えるカラオケ採点必勝テクニック	本山nackeyナオト
モノノケグラデーション	持崎湯葉 & 白身魚
モノノケグラデーション 2	持崎湯葉 & 白身魚
もののふガールズ　剣も恋も免許皆伝 もののふガールズシリーズ (二次元ドリーム文庫)	蒼井村正
もののふガールズ2　姉妹剣士がお相手します もののふガールズシリーズ (二次元ドリーム文庫)	蒼井村正
もはやこれまで　湧田束作品集 impress QuickBooks	湧田 束
モンスター娘が恋人になりたそうにこちらを見ている!	上田ながの
モンスター娘のお医者さん	折口良乃
モンスター娘のお医者さん 2	折口良乃
モンスター娘のお医者さん 3	折口良乃
モンテーニュ名言集	おおつぼなおと
やがて哀しき外国語 (講談社文庫)	村上春樹
ヤクザと原発　福島第一潜入記	鈴木 智彦
ヤクザライフ	上野友行
やさしい先輩の、意地悪な言葉 (マカロン文庫)	降川みつ
やさしさの価値	あ助
やすらかな死を迎えるためにしておくべきこと リビング・ウィルのすすめ (PHP新書)	大野竜三
やってはいけないダイエット (光文社新書)	坂詰 真二
やっぱり愛おしい (マカロン文庫)	真優月さあや
ヤバイ日本史 (アドベンチャーブックス　雑学シリーズ)	高山宗東
やはり俺の青春ラブコメはまちがっている。 (ガガガ文庫)	渡航
やはり俺の青春ラブコメはまちがっている。10	渡航
やはり俺の青春ラブコメはまちがっている。10.5 (ガガガ文庫)	渡航
やはり俺の青春ラブコメはまちがっている。12 (ガガガ文庫)	渡航
やはり俺の青春ラブコメはまちがっている。13	渡航
やはり俺の青春ラブコメはまちがっている。2 (ガガガ文庫)	渡航
やはり俺の青春ラブコメはまちがっている。3 (ガガガ文庫)	渡航
やはり俺の青春ラブコメはまちがっている。4 (ガガガ文庫)	渡航
やはり俺の青春ラブコメはまちがっている。5 (ガガガ文庫)	渡航
やはり俺の青春ラブコメはまちがっている。6 ガガガ文庫　やはり俺の青春ラブコメはまちがっている	渡航
やはり俺の青春ラブコメはまちがっている。6.5 (ガガガ文庫)	渡航
やはり俺の青春ラブコメはまちがっている。7 ガガガ文庫　やはり俺の青春ラブコメはまちがっている	渡航
やはり俺の青春ラブコメはまちがっている。7.5 ガガガ文庫　やはり俺の青春ラブコメはまちがっている	渡航
やはり俺の青春ラブコメはまちがっている。8 ガガガ文庫　やはり俺の青春ラブコメはまちがっている	渡航
ヤブヌマ 侵食されゆく妻の蜜肌 ヤブヌマシリーズ (リアルドリーム文庫)	空蝉 & ナオト。（サークル N.R.D.WORKS）
ヤマト王権と十大豪族の正体 物部、蘇我、大伴、出雲国造家…… (PHP文庫)	関 裕二
やむなく覚醒！！　邪神大沼 ガガガ文庫　やむなく覚醒！！　邪神大沼	川岸殴魚
やる気なし英雄譚　1<やる気なし英雄譚> (MFブックス)	津田 彷徨
ヤンデレ妹に愛されすぎて子作り監禁生活2 ヤンデレ妹に愛されすぎて子作り監禁生活シリーズ (二次元ドリーム文庫)	栗栖ティナ
ゆうこ　—草原を渡る音—	如衣まりや
ゆうべはお楽しみでしたね。 ダンジョン牝 (ほるす文庫)	樫杖寺ふぁむ
ゆかいなＧＫ編集部事件簿: 某ＳＮＳ企業から何度も２カ月以上放置の嫌がらせ審査１年２カ月☆　おまけで奇数あるのに『実際の２倍の数値』前代未聞のバカ発表☆	小川大翔
ユクルと箱	竹邑貴司
ゆっくり激しく愛して～マリッジ☆ラブ～	朝陽ゆりね
ユニバーサル・アーミー	藤原征矢
ゆにゆに ボクとお嬢様のぷらいべ～とれっすん (二次元ドリーム文庫)	斐芝嘉和
ユメイロ……10	むぅにぃ
ユメイロ……11	むぅにぃ
ユメイロ……12	むぅにぃ
ユメイロ……13	むぅにぃ
ユメイロ……14	むぅにぃ
ユメイロ……15	むぅにぃ
ユメイロ……16	むぅにぃ
ユメイロ……17	むぅにぃ
ユメイロ……３	むぅにぃ
ユメイロ……４	むぅにぃ
ユメイロ……５	むぅにぃ
ユメイロ……６	むぅにぃ
ユメイロ……７	むぅにぃ
ユメイロ……９	むぅにぃ
ゆめみてました。（壱）	へぼあざらし
ユリゴコロ	沼田まほかる
ユリシーズ ジャンヌ・ダルクと錬金の騎士 1	春日みかげ & メロントマリ
ユリシーズ ジャンヌ・ダルクと錬金の騎士 2	春日みかげ & メロントマリ
ユリシーズ ジャンヌ・ダルクと錬金の騎士 III	春日みかげ & メロントマリ
ユングの生涯 (レグルス文庫)	河合隼雄
ようこそ！霊界探偵事務所へ　前編	告玖璃える
ようこそ、わが家へ	池井戸潤
ようこそ、認知症カフェへ: 未来をつくる地域包括ケアのかたち	武地一
ようこそ、霊界探偵事務所へ　後編	告玖璃える
ようこそ♪セールア学園中出しフェスティバル (ぷちぱら文庫)	ｓｏｆｔｈｏｕｓｅ－ｓｅａｌＧＲＡＮＤＥＥ & 夜空野ねこ & あきのしん
ようこそ喫煙所へ	竹邑貴司
ようこそ実力至上主義の教室へ <ようこそ実力至上主義の教室へ> (MF文庫J)	衣笠 彰梧 & トモセシュンサク
ようこそ実力至上主義の教室へ 2 <ようこそ実力至上主義の教室へ> (MF文庫J)	衣笠 彰梧 & トモセシュンサク
ようこそ実力至上主義の教室へ 3 <ようこそ実力至上主義の教室へ> (MF文庫J)	衣笠 彰梧 & トモセシュンサク
ようこそ実力至上主義の教室へ 4 <ようこそ実力至上主義の教室へ> (MF文庫J)	衣笠 彰梧 & トモセシュンサク
ようこそ実力至上主義の教室へ 4.5 <ようこそ実力至上主義の教室へ> (MF文庫J)	衣笠 彰梧 & トモセシュンサク
ようこそ実力至上主義の教室へ 5 <ようこそ実力至上主義の教室へ> (MF文庫J)	衣笠 彰梧 & トモセシュンサク
ようこそ実力至上主義の教室へ 6 <ようこそ実力至上主義の教室へ> (MF文庫J)	衣笠 彰梧 & トモセシュンサク
ようこそ実力至上主義の教室へ 7 (MF文庫J)	衣笠彰梧
ようこそ実力至上主義の教室へ 7 <ようこそ実力至上主義の教室へ> (MF文庫J)	衣笠 彰梧 & トモセシュンサク
ようこそ実力至上主義の教室へ<ようこそ実力至上主義の教室へ> (MF文庫J)	衣笠彰梧
ようこそ実力至上主義の教室へ２<ようこそ実力至上主義の教室へ> (MF文庫J)	衣笠彰梧
よしなが酒店クロニクル ヒロインは未亡人（10才） (impress QuickBooks)	山田 佳江
よじれた戸籍: ユキの場合 性転のへきれき	桜沢ゆう
ヨルノカナタ: 秘密の花園に還る ［ヨルノカナタ］	野浦湘
よろず暗殺仕ります！暗殺屋(アサシンヤ)疾風忍	大滝七夕
ラ・のべつまくなし　ブンガクくんと腐思議の国 (ガガガ文庫)	壱月龍一
ラーマーヤナ（上）	河田清史
ラーマーヤナ（下）	河田清史
ライトノベルとは何か？ 無駄編 (マスズレノベルス)	真里谷
ラヴレター	岩井 俊二
ラサリーリョ・デ・トルメスの生涯	作者不詳
ラストテイル・オンライン: 来たれロリコン！　集え魔王軍へ！	水月さなぎ
ラストレシピ　麒麟の舌の記憶 (幻冬舎文庫)	田中経一
ラッキーをつかみ取る技術	小杉 俊哉
ラッコ11号 圏貝編 もしも！平帆水産株式会社第一宣伝部部長じゃなかったら	平丸一也 & ひなたしょう
ラッコ11号 番貝編 闘え！平帆水産株式会社第一宣伝部部長	平丸一也 & ひなたしょう
ラノベコメディミステリ短編集　私には犯人がわかる	戸松有葉
ラノベ作家ですが自作が書籍化すると思ったら、クラウドファンディングもすることになりました（kindle special edition）	須崎正太郎
ラノベ作家の頭の中 2: ～Twitter小説群集～ (風夢書典館)	望月 葵
ラノベ作家の頭の中 3: ～Twitter小説群集～ (風夢書典館)	望月 葵
ラノベ作家の頭の中　６: ～Twitter小説群集～ (風夢書典館)	望月 葵
ラノベ作家の頭の中　７: ～Twitter小説群集～ (風夢書典館)	望月 葵
ラノベ作家の頭の中　８: ～Twitter小説群集～ (風夢書典館)	望月 葵
ラノベ作家の頭の中　９: ～Twitter小説群集～ (風夢書典館)	望月 葵
ラノベ作家の頭の中: ～Twitter小説群集～ (風夢書典館)	望月 葵
ラバー・バンド ネロ・ウルフ	レックス・スタウト
ラブ・ロンダリング	高田ちさき
ラブRe:トライ　過去への恋愛修復旅行 (スフレ文庫)	如月 一花
ラフィヨルデルの翼は折れない	冬凍風人
ラブエンゲージと甘い嘘	高田ちさき
らぶおん　湯っくりしていってね！ (二次元ドリーム文庫)	山本沙姫
ラブストーリー: かおりの場合 性転のへきれき	桜沢ゆう
ラブセメタリー (集英社文芸単行本)	木原音瀬
ラブドールズ・ライフ: 近未来型ラブドールと妻に逃げられた男の青春エンターテイメント (PandoraNovels（パンドラノベルズ）)	高橋熱
ラブホテルの狩人	板坂 康弘
ラルロッザの学園都市: 第1巻（第1話～第4話） (ねこさんプロダクション)	天寧霧佳
ラルロッザの学園都市: 第2巻（第5話～第8話） (ねこさんプロダクション)	天寧霧佳
ラルロッザの学園都市: 第3巻（第9話～第12話） (ねこさんプロダクション)	天寧霧佳
ラルロッザの学園都市: 第4巻（第13話～第16話） (ねこさんプロダクション)	天寧霧佳
ラルロッザの学園都市: 第5巻（第17話～第20話） (ねこさんプロダクション)	天寧霧佳
ラルロッザの学園都市: 第6巻（第21話～第24話） (ねこさんプロダクション)	天寧霧佳
ランチェスター思考	福田 秀人
ランチェスター思考II: 2	福田 秀人
ランプの魔神が美女だったので、恋人にして同棲性活を始めてみた (二次元ドリーム文庫)	百花乱太郎
リアルタイムウェブ　「なう」の時代 (マイナビ新書)	小林 啓倫
リアル魔法使いマニュアル: ～魔法の仕組みとその他の仕組み～	佐道 来夢
リア王	シェイクスピア
リージャ姫騎士団記 搾乳の砦 (二次元ぷち文庫)	羽沢向一
リーダーシップの旅～見えないものを見る～	野田 智義 & 金井 壽宏
リーダーたちのユーモア (PHPビジネスライブラリー)	村松増美
リヴァイアサン１ (光文社古典新訳文庫)	ホッブズ
リケジョの法則 ～数字では割り切れない２人の関係～ (マイナビ出版ファン文庫)	那識 あきら
リズベルルの魔～光のヴィルフォーナ～ ほんとうの物語シリーズ	ときてっと
リズベルルの魔２ フェアルージュ篇～道化師の生き様～ ほんとうの物語シリーズ	ときてっと
リズベルルの魔３ メルディーノ篇～黒き災いの予言～ ほんとうの物語シリーズ	ときてっと
リズベルルの魔４ アルバトリス篇～竜の試練～ ほんとうの物語シリーズ	ときてっと
リズベルルの魔５ リィガイム篇～想いの行方～ ほんとうの物語シリーズ	ときてっと
リズベルルの魔６ レアンドル篇～彼方の白影～ ほんとうの物語シリーズ	ときてっと
リズベルルの魔７ 完結篇・上～永遠のメルディラージェ～ ほんとうの物語シリーズ	ときてっと
リズベルルの魔７ 完結篇・下～はてしなき ほんとうの物語～ ほんとうの物語シリーズ	ときてっと
リスを実装する (Kindle Single)	円城 塔
りとる・ぶれす: ～第一幕～	藤辰
りとる・ぶれす: ～第二幕～	藤辰
りとる・ぶれす: 第三幕	藤辰
リバース・ブラッド 1	一柳凪
りゅうおうのおしごと！ (GA文庫)	白鳥 士郎
リョウタとなでしこの花	めぐみ千紘
リライト	法条遥
リライト	Unknown
リリエールと祈りの国 (GA文庫)	白石 定規
リワールド・フロンティア	国広仙戯 & 東西
リワールド・フロンティア2-最弱にして最強の支援術式使い-	国広仙戯 & 東西
リワールド・フロンティア3-最弱にして最強の支援術式使い-	国広仙戯 & 東西
リングリング 英雄騎士と異世界の乙女 (一迅社文庫アイリス)	三国 司
りんご姫と狼青年のワケアリな関係	藍川せりか
ルーカス教授のエル・システマ入門 (知は力なり！シリーズ)	金矢 真美
ルージュのキスは恋の始まり	滝井みらん
ルーズヴェルト・ゲーム (講談社文庫)	池井戸潤
ルガルギガム 01 黄昏の女神と廃墟の都	稲葉義明
ルガルギガム 02 運命の<王>と帰還の門	稲葉義明
ルビーシネマの青春	葵ホッピー
レア・クラスチェンジ！I ～魔物使いちゃんとレア従魔の異世界ゆる旅～	黒杉くろん & ちま
レア・クラスチェンジ！II ～魔物使いちゃんとレア従魔の異世界ゆる旅～	黒杉くろん & ちま
レア・クラスチェンジ！III ～魔物使いちゃんとレア従魔の異世界ゆる旅～	黒杉くろん & ちま
レア・クラスチェンジ！IV ～魔物使いちゃんとレア従魔の異世界ゆる旅～	黒杉くろん & ちま
レア・クラスチェンジ！V ～魔物使いちゃんとレア従魔の異世界ゆる旅～	黒杉くろん & ちま
レア・クラスチェンジ！VI ～魔物使いちゃんとレア従魔の異世界ゆる旅～	黒杉くろん & ちま
レイザーレイプ！ (フランス書院文庫)	嶋 悦史
レイプ・レイプ・レイプ	蘭 光生
レイプ仕掛人	蘭 光生
レイヤード・サマー (電撃文庫)	上月 司
レヴィアタンの恋人	犬村小六
レヴィアタンの恋人 02	犬村小六
レヴィアタンの恋人 03	犬村小六
レヴィアタンの恋人 04	犬村小六
レヴィナス　何のために生きるのか シリーズ・哲学のエッセンス	小泉義之
レーニン	トロツキー
レオタード風紀委員長御神楽月見 外伝　麗しの少女は恥辱の躾に啼く (二次元ぷち文庫)	岡下誠
れくいえむ	郷静子
レジェンド・オブ・イシュリーンI（サーガフォレスト）	木根楽
レズＳＭ短編集 (官能小説集)	二次元世界の調教師 & マル書房
レストラン・タブリエの幸せマリアージュ　～シャルドネと涙のオマールエビ～ (マイナビ出版ファン文庫)	浜野 稚子
レズビアンＪＣ　互いを貪りあう女子中学生たち	oki
レズビアンに目覚めた途端、ＳＭ嗜好の友人に徹底的に仕込まれた件 快楽に至る百合カップルのお仕置き日記 (夜恋Books)	峰 カヲル
レズビアンの官能的な世界 Sappho's Daughters: 同性愛の小説 Novel	Maxime LICH
レズビアン責め　快楽堕ちした１２歳のアイドル	守道
レッスルエクセレント (二次元ぷち文庫)	神楽陽子
レッスン ディープ ラブ 美晴くん (もえぎ文庫)	剛しいら
レッスン マイ ラブ 美晴くん (もえぎ文庫)	剛しいら
レッドエンフォーサールージュ (二次元ぷち文庫)	蒼井村正
レディーキャット ～堕ちた気高き王女～ (二次元ぷち文庫)	瀧澤春
レバスウィートで作るお料理レシピ: ステビア料理研究会	ステビア料理研究会
れべきゅー同人短編集 ただし少女はレベル99	汀こるもの
レベル0で最強の合気道家、いざ、異世界へ参る！	空地大乃 & 多門結之
レベル0で最強の合気道家、いざ、異世界へ参る！2	空地大乃 & 多門結之
レベル１から上がらないんですけど、私は本当に勇者なの？（１）: レベル１からレベルを上げるための冒険ファンタジー レベル１から上がらないシリーズ	浜口あいか
レベルリセッター: クリスと迷宮の秘密	ブロッコリーライオン
レベル無限の契約者: 神剣とスキルで世界最強 1	わたがし大五郎
レベル無限の契約者: 神剣とスキルで世界最強 2	わたがし大五郎
レベル無限の契約者: 神剣とスキルで世界最強 3	わたがし大五郎
レミアの翼	守下 尚暉
ロイヤル・スウィート・クルーズ	藍杜雫
ロイヤル・フィアンセ【SS付】【イラスト付】　～国王陛下の淫らなくちづけ～ (ロイヤルキス文庫)	伊郷ルウ
ローズ・ガーデン: ショタ魔術師、女性パーティに加入する	雨野みち
ローゼンメイデン ツヴィリンゲ	PEACH-PIT & 久麻當郎
ローゼンメイデン ロートシュヴァルツ	PEACH-PIT & 久麻當郎
ローラーファイター蘭花 (二次元ぷち文庫)	山本沙姫
ローリング・コンバット！ 落ちこぼれ自衛官、異世界の中心で不純な愛を叫ぶ	ジョニー音田 & 岩本直輝
ロールプレイングゲームサイド	ゲームサイド編集部
ロールプレイングワールド	熊谷雅人
ロスジェネの逆襲	池井戸潤
ロビンソン・クルーソー	ダニエル・デフォー
ロボコン６２１０	ンマニ伯爵
ロボット、宇宙人、悪魔のでる短編集	地球まるい
ロマンス、バイオレンス＆ストロベリー・リパブリック ガガガ文庫　ロマンス、バイオレンス＆ストロベリー・リパブリック	深見真
ロマンス小説の七日間	三浦しをん
ロリータ妊娠風俗 ねずみ少女の大家族子供娼館 (YKロリータ文庫)	幼女公爵
ワーク・デザイン　これからの〈働き方の設計図〉	長沼 博之
ワーニャ伯父さん／三人姉妹	チェーホフ
ワールド　オブ　イデアリア: 久留米を舞台にしたライトノベル	瀬竜
ワールド　オブ　イデアリア２: 久留米を舞台にしたライトノベル	瀬竜
わかつきひかるティーンズラブ短編集１　イブ	わかつきひかる
